Адрес|Статус|Кадастровый номер|GUID дома|GUID ФИАС|ОКТМО|Способ управления|ОГРН УО|Управляющая организация|Тип дома|Состояние|Общая площадь|Жилая площадь|Дата сноса|Помещений всего|КВ|НЖ|ММ|ОИ|ЛК|ЧКВ|ERR|Квартир с комнатами
196602, Санкт-Петербург г, г. Пушкин, ул. Камероновская, д. 18, строение 1|МКД|78:42:0018222:9003|00752b0c-fce7-44c2-9a82-1818e4d5a8a7|5ba2b6ec-5ea4-421f-88f0-601044cc94e3|40397000|УО|1167746562818|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БЮРО 24"""|Многоквартирный|Исправный|5546.3000|3472.4||130|75|55|0|0|0|0|0|0
196602, Санкт-Петербург г, г. Пушкин, ул. Камероновская, д. 20, строение 1|МКД|78:42:0018222:8592|aabc6b4f-b6c5-4c99-b775-f0251c856c7a|13d1e692-83aa-4af3-a981-191b7586caa7|40397000|УО|1167746562818|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БЮРО 24"""|Многоквартирный|Исправный|5547.7000|3492.2||136|75|61|0|0|0|0|0|0
196602, Санкт-Петербург г, г. Пушкин, ул. Камероновская, д. 22, строение 1|МКД|78:42:0018222:8859|9fcf67da-f1b1-4d66-843d-65137162493d|309a0ee1-3e00-40a8-9bbf-7c8a5ba0d03e|40397000|УО|1167746562818|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БЮРО 24"""|Многоквартирный|Исправный|5547.7000|3481.4||136|75|61|0|0|0|0|0|0
196602, Санкт-Петербург г, г. Пушкин, ул. Камероновская, д. 3, корп. 1, строение 1|МКД|78:42:0018222:5359|27aa10a2-0dd4-4bb6-bd4d-4069d962b9f6|3e0a8348-777c-47f0-8872-f25d73497eef|40397000|УО|1089848022967|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮНИТ СЕРВИС САНКТ-ПЕТЕРБУРГ"""|Многоквартирный|Исправный|3626.8000|2333.1||90|55|35|0|0|0|0|0|0
196602, Санкт-Петербург г, г. Пушкин, ул. Камероновская, д. 3, корп. 2, строение 1|МКД|78:42:0018222:5890|555c8667-2b08-4a0b-8f46-e772dd48b82e|55541a97-971a-4bea-a2a6-33c251cecde3|40397000|УО|1089848022967|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮНИТ СЕРВИС САНКТ-ПЕТЕРБУРГ"""|Многоквартирный|Исправный|3612.4000|2253.3||112|75|37|0|0|0|0|0|0
196602, Санкт-Петербург г, г. Пушкин, ул. Камероновская, д. 3, корп. 3, строение 1|МКД|78:42:0018222:5789|752bcb19-e28b-4221-bbc8-c4bc56c010fc|7e24926a-a02d-47e7-a76d-9610676a1917|40397000|УО|1089848022967|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮНИТ СЕРВИС САНКТ-ПЕТЕРБУРГ"""|Многоквартирный|Исправный|3606.9000|2329.5||90|55|35|0|0|0|0|0|0
196602, Санкт-Петербург г, г. Пушкин, ул. Камероновская, д. 5, корп. 1, строение 1|МКД|78:42:0018222:7325|1108eec2-92ac-43ae-96bf-108e7f2133bf|2a2a9e32-507d-426c-92da-9a424137000b|40397000|УО|1089848022967|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮНИТ СЕРВИС САНКТ-ПЕТЕРБУРГ"""|Многоквартирный|Исправный|5573.2000|3659.3||107|60|47|0|0|0|0|0|0
196602, Санкт-Петербург г, г. Пушкин, ул. Камероновская, д. 5, корп. 2, строение 1|МКД|78:42:0018222:7195|410a0211-9dac-48ce-9daf-35d3a81d719e|12271135-aece-407a-b17b-478ba44b3d50|40397000|УО|1089848022967|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮНИТ СЕРВИС САНКТ-ПЕТЕРБУРГ"""|Многоквартирный|Исправный|3593.1000|2229.1||112|75|37|0|0|0|0|0|0
196602, Санкт-Петербург г, г. Пушкин, ул. Камероновская, д. 5, корп. 3, строение 1|МКД|78:42:0018222:5672|7e528872-0ea5-4061-8b68-2f5d23c8b054|e21e70d2-4f7f-436f-9d76-007767a73b81|40397000|УО|1089848022967|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮНИТ СЕРВИС САНКТ-ПЕТЕРБУРГ"""|Многоквартирный|Исправный|5611.3000|3697.3||104|60|44|0|0|0|0|0|0
196602, Санкт-Петербург г, г. Пушкин, ул. Камероновская, д. 7, корп. 1, строение 1|МКД|78:42:0018222:7065|f874ca57-e62b-477a-b7ac-1ea62941d27a|dd7bc04a-3507-4b5d-9e07-98ccee39aec1|40397000|УО|1089848022967|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮНИТ СЕРВИС САНКТ-ПЕТЕРБУРГ"""|Многоквартирный|Исправный|5593.2000|3630.2||118|70|48|0|0|0|0|0|0
196602, Санкт-Петербург г, г. Пушкин, ул. Камероновская, д. 7, корп. 2, строение 1|МКД|78:42:0018222:6964|701b36fc-f3f1-4a00-a558-3a4959030690|c0ea29fc-f9e2-47e0-922c-fe0401def7a2|40397000|УО|1089848022967|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮНИТ СЕРВИС САНКТ-ПЕТЕРБУРГ"""|Многоквартирный|Исправный|3723.8000|2310.8||90|55|35|0|0|0|0|0|0
196602, Санкт-Петербург г, г. Пушкин, ул. Камероновская, д. 7, корп. 3, строение 1|МКД|78:42:0018222:7465|2328c523-dd3e-4c1a-87fc-67dbbf48aa89|344cb242-1a12-427f-97a5-571f57ad2aed|40397000|УО|1089848022967|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮНИТ СЕРВИС САНКТ-ПЕТЕРБУРГ"""|Многоквартирный|Исправный|5573.0000|3567.3||108|65|43|0|0|0|0|0|0
196602, Санкт-Петербург г, г. Пушкин, ул. Камероновская, д. 9, строение 1|МКД|78:42:0018222:9770|019c6f84-7c3e-7904-aba0-aba3b6b4740e|4b394d33-b881-4a90-aa0e-74769c5969d5|40397000|УО|1167847170028|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЯЮЩАЯ КОМПАНИЯ ""КВС-СЕРВИС"""|Многоквартирный|Исправный|18888.4000|10331.3||245|191|31|0|7|0|0|16|0
196602, Санкт-Петербург г, г. Пушкин, ул. Кедринская, д. 12, литер А|МКД|78:42:0018209:3033|a036c408-b6e9-42d4-b286-3155d86333f2|7fa99a77-a0b8-4911-b960-54e4be5587ef|40397000|ЖК|1077847435093|"ЖИЛИЩНО-СТРОИТЕЛЬНЫЙ КООПЕРАТИВ ""СОИНВЕСТОР"""|Многоквартирный|Исправный|15235.6000|13568.3||282|245|35|0|2|0|0|0|0
196602, Санкт-Петербург г, г. Пушкин, ул. Кедринская, д. 6, литер А|МКД|78:42:0018209:3017|98f071d9-013d-4e8d-9759-ca368925503d|9b9ef423-bed5-479c-8682-694037c80573|40397000|ЖК|1077847579270|"ЖИЛИЩНО-СТРОИТЕЛЬНЫЙ КООПЕРАТИВ  ""ДЕСЯТЫЙ КОРПУС"""|Многоквартирный|Исправный|13866.2000|13376.3||245|233|12|0|0|0|0|0|0
196602, Санкт-Петербург г, г. Пушкин, ул. Кедринская, д. 8, литер А|МКД|78:42:0018209:3011|bc748cf3-71a7-431f-8751-ddc621b51eb0|4d6499f7-dffc-4ec6-9bee-72b2f1d85cfd|40397000|ТСЖ|1147847019011|"ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ""НАШ ДОМ"""|Многоквартирный|Исправный|16475.2000|14366.1||244|239|5|0|0|0|0|0|0
196602, Санкт-Петербург г, г. Пушкин, ул. Красной Звезды, д. 12, литер А|МКД|78:42:1820702:3096|841c689e-80c2-4567-88e9-5f875543c98f|02190f2e-a6f3-4538-814d-b57c1ba04ef4|40397000|УО|1089847259391|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЖИЛКОМСЕРВИС № 1 ПУШКИНСКОГО РАЙОНА"""|Многоквартирный|Исправный|619.8000|619.8||9|9|0|0|0|0|3|0|1
196602, Санкт-Петербург г, г. Пушкин, ул. Красной Звезды, д. 1/5, литер А|МКД|78:42:0018204:1150|56c22653-4598-4673-b4b0-bfe605195a55|e9d54514-b38d-4027-96c8-d334b0a0a590|40397000|УО|1089847259391|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЖИЛКОМСЕРВИС № 1 ПУШКИНСКОГО РАЙОНА"""|Многоквартирный|Исправный|2000.6000|2000.6||33|33|0|0|0|0|7|0|3
196602, Санкт-Петербург г, г. Пушкин, ул. Красной Звезды, д. 16/14, литер А|МКД|78:42:1820702:3004|4659eddf-795c-4253-94fb-3324422620f4|b408afe9-8a84-447b-9c97-f200f0932e1f|40397000|ТСЖ|1057810096849|"ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ""ЦАРСКОСЕЛЬСКОЕ"""|Многоквартирный|Исправный|2651.0000|1998.1||32|17|1|0|14|0|0|0|0
196602, Санкт-Петербург г, г. Пушкин, ул. Красной Звезды, д. 17/9, литер А|МКД|78:42:0018203:3002|569bf7a4-10ea-4029-88dd-e407a2bff164|2e2750e3-6e9d-4290-a3fa-72c31b26d20d|40397000|УО|1089847259391|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЖИЛКОМСЕРВИС № 1 ПУШКИНСКОГО РАЙОНА"""|Многоквартирный|Исправный|829.6000|556.9||7|6|1|0|0|0|21|0|5
196602, Санкт-Петербург г, г. Пушкин, ул. Красной Звезды, д. 19а, литер А|МКД|78:42:0018203:3248|f20063d2-c5f2-4916-923e-de166611ca86|cb3ff40a-642e-4a06-a647-a2d33effb923|40397000|УО|1089847259391|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЖИЛКОМСЕРВИС № 1 ПУШКИНСКОГО РАЙОНА"""|Многоквартирный|Исправный|2490.0000|2490||60|60|0|0|0|0|0|0|0
196602, Санкт-Петербург г, г. Пушкин, ул. Красной Звезды, д. 20, литер А|МКД|78:42:1820701:8|9151feef-a831-4ae1-a90e-ef9ec3f93bcb|77c617b8-d72d-4f8f-a0c7-19d541f964da|40397000|УО|1089847259391|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЖИЛКОМСЕРВИС № 1 ПУШКИНСКОГО РАЙОНА"""|Многоквартирный|Исправный|1266.2000|1235||32|31|1|0|0|0|0|0|0
196602, Санкт-Петербург г, г. Пушкин, ул. Красной Звезды, д. 22, литер А|МКД|78:42:1820701:141|eb54cc1b-7458-473b-90bb-02deb4b9b13f|dbb57a53-68a5-4c9b-9944-e74d627b16e8|40397000|УО|1089847259391|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЖИЛКОМСЕРВИС № 1 ПУШКИНСКОГО РАЙОНА"""|Многоквартирный|Исправный|505.1000|505.1||6|6|0|0|0|0|0|0|0
196602, Санкт-Петербург г, г. Пушкин, ул. Красной Звезды, д. 23, литер А|МКД|78:42:0018203:3007|4045154e-1ea3-40f1-ae2e-e4f13e6e7643|9eac6c3b-832c-4fc6-bd70-985903398665|40397000|УО|1089847259391|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЖИЛКОМСЕРВИС № 1 ПУШКИНСКОГО РАЙОНА"""|Многоквартирный|Исправный|602.2000|401.6||7|6|1|0|0|0|6|0|2
196602, Санкт-Петербург г, г. Пушкин, ул. Красной Звезды, д. 24, литер А|МКД|78:42:1820701:5|a2290954-6d6d-4abc-863a-a65bef2c1ab9|81cdac4f-a728-4c26-87e2-9ddde948878b|40397000|УО|1089847259391|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЖИЛКОМСЕРВИС № 1 ПУШКИНСКОГО РАЙОНА"""|Многоквартирный|Исправный|3722.2000|2849.9||61|55|6|0|0|0|3|0|1
196602, Санкт-Петербург г, г. Пушкин, ул. Красной Звезды, д. 25, литер А|МКД|78:42:0018203:3005|ae43bed9-d705-4055-8473-37c90c2ea99b|0ada1880-e063-4d2a-ac85-62e61e37e290|40397000|УО|1089847259391|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЖИЛКОМСЕРВИС № 1 ПУШКИНСКОГО РАЙОНА"""|Многоквартирный|Исправный|2476.5000|2441.5||62|59|2|0|0|0|0|1|0
196602, Санкт-Петербург г, г. Пушкин, ул. Красной Звезды, д. 27/10, литер А|МКД|78:42:0018203:3003|5aba9cfa-8aea-426b-bc53-8e892b43e60c|51fb1caf-5cba-41ec-a3cb-540dff9b7b4e|40397000|УО|1089847259391|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЖИЛКОМСЕРВИС № 1 ПУШКИНСКОГО РАЙОНА"""|Многоквартирный|Исправный|3454.4000|3382.8||71|70|1|0|0|0|3|0|1
196602, Санкт-Петербург г, г. Пушкин, ул. Красной Звезды, д. 2/7, литер А|МКД|78:42:1820702:3005|3098b90b-7acb-4047-8116-a17c2603193c|0a6b01e2-4240-43df-b2c9-056bef95f9b6|40397000|УО|1089847259391|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЖИЛКОМСЕРВИС № 1 ПУШКИНСКОГО РАЙОНА"""|Многоквартирный|Исправный|751.4000|513.1||7|6|1|0|0|0|3|0|1
196602, Санкт-Петербург г, г. Пушкин, ул. Красной Звезды, д. 8, литер А|МКД|78:42:1820702:3095|2d8a292e-da11-4a5a-b40f-2535790c9dc9|35b3224c-d2a5-49fc-8064-2251b66c7057|40397000|ТСЖ|1037842000118|"ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ""ЗВЕЗДОЧКА"""|Многоквартирный|Исправный|8336.2000|8188||92|87|5|0|0|0|0|0|0
196602, Санкт-Петербург г, г. Пушкин, ул. Красной Звезды, д. 9, литер А|МКД|78:42:0018204:1087|15bce53c-0098-40e6-82b6-384707e21cbb|8768baf9-27f3-48bd-b833-5a6cb858da17|40397000|ТСЖ|1137847083010|"ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ""УСАДЬБА"""|Многоквартирный|Исправный|1767.3000|1758.4||18|15|3|0|0|0|0|0|0
196602, Санкт-Петербург г, г. Пушкин, ул. Малиновская, д. 10, литер А|МКД|78:42:1821001:3314|36edd2df-f3c8-4ec7-bff5-2f996fb218d7|baac8750-2602-47e6-a7af-cf639b3bfd4b|40397000|ТСЖ|1057811972349|"ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ""ТСЖ НА МАЛИНОВСКОЙ"""|Многоквартирный|Исправный|3557.1000|2782.3||48|48|0|0|0|0|0|0|0
196602, Санкт-Петербург г, г. Пушкин, ул. Малиновская, д. 11, корп. 2, литер А|МКД|78:42:0018209:3015|0266b5ad-7bbf-4ddb-9caa-fe944cd3a2c7|00ebd42d-5bac-4e2d-b202-9acb3796a416|40397000|ТСЖ|1077800025401|"ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ""Г.ПУШКИН, УЛ. МАЛИНОВСКАЯ, КОРПУС 12"""|Многоквартирный|Исправный|15011.8000|||203|203|0|0|0|0|0|0|0
196602, Санкт-Петербург г, г. Пушкин, ул. Малиновская, д. 11, литер А|МКД|78:42:0018209:3023|83002dbe-425a-4d56-942d-4d489e7ca60d|1f8e18d7-0beb-47f5-b126-209409319a00|40397000|ТСЖ|1027809005510|"ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ""ЕКАТЕРИНИНСКОЕ"""|Многоквартирный|Исправный|4323.7000|3600.4||58|57|1|0|0|0|0|0|0
196602, Санкт-Петербург г, г. Пушкин, ул. Малиновская, д. 11, литер Б|МКД|78:42:0018209:3020|52e36afc-8ed8-4ea7-bb18-75671af74c57|2549e7bc-cd09-4315-a61b-a5247d41de6a|40397000|ТСЖ|1027809005510|"ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ""ЕКАТЕРИНИНСКОЕ"""|Многоквартирный|Исправный|15282.2000|11138||140|130|9|0|1|0|0|0|0
196602, Санкт-Петербург г, г. Пушкин, ул. Малиновская, д. 15, литер А|МКД|78:42:0018209:3014|cd7f7843-f063-49cb-ad19-b90269cb8436|48d845d7-6ba0-47ed-9bbf-10077d483753|40397000|ТСЖ|1217800066725|"ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ""МАЛИНОВСКАЯ 15"""|Многоквартирный|Исправный|6803.4000|5505.4||61|27|33|0|0|0|0|1|0
196602, Санкт-Петербург г, г. Пушкин, ул. Малиновская, д. 17, литер А|МКД|78:42:0018209:3012|8da4dc72-c21b-4ea2-8e05-0095d3241280|55c0f281-cc34-434e-8aca-a3dfdda86bf3|40397000|ТСЖ|1027809010932|"ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ""ПЕНАТЫ"""|Многоквартирный|Исправный|12426.9000|4690.2||155|139|13|0|3|0|0|0|0
196602, Санкт-Петербург г, г. Пушкин, ул. Малиновская, д. 17, литер Б|МКД|78:42:0018209:3025|42e901ba-503e-4918-8bc4-301c29ee03fc|03652638-efdb-4658-b8b2-7ec48d3fcdd6|40397000|ТСЖ|1027809010932|"ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ""ПЕНАТЫ"""|Многоквартирный|Исправный|9085.5000|3900.7||108|101|7|0|0|0|0|0|0
196602, Санкт-Петербург г, г. Пушкин, ул. Малиновская, д. 7, литер А|МКД|78:42:0018209:3026|cd7b6060-b166-4745-817e-d1ebfef0a193|f0defe82-c9d8-4ae8-a10e-1f13de7547ed|40397000|ТСЖ|1047855155424|"ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ""ЕЛИЗАВЕТИНСКОЕ"""|Многоквартирный|Исправный|26034.8000|21849.3||352|324|28|0|0|0|0|0|0
